claim,truth,pred,raw
New Drug for Severe Eczema Is Successful in 2 New ,Misleading,Unsure,"To accurately classify this claim, I would need more specific information about the trials, such as the number"
Cleveland Browns running back Isaiah Crowell once ,True,Unverifiable,"Unverifiable

The claim describes a specific event related to Isaiah Crowell's social media activity,"
U.S. men less likely to heed health warnings as co,True,Unsure,"To classify this claim, we need to break it down and analyze its components:

1. **U"
Washington state deals blow to plan for coal expor,True,Unverifiable,"Category: Unverifiable

The claim ""Washington state deals blow to plan for coal export terminal"""
 A report of a 7-year-old girl who got breast impl,False,False,"Category: False

The claim is factually incorrect. It is extremely rare for a child to receive"
Images shared in March 2020 showed a convoy of mil,True,Unverifiable,"Category: Unverifiable

Explanation: The claim describes specific images from March 2020"
12 Minutes of Yoga for Better Bone Health,True,Unsure,"To classify this claim, we need to consider the current scientific evidence on yoga and bone health."
Complacency a concern as AIDS treatment improves i,True,Misleading,"2. Misleading

The claim suggests that complacency is a concern as AIDS treatment improves in Africa"
Data suggests opioid-related overdose deaths in Al,True,Unsure,"To accurately classify this claim, I would need more specific data or context about the timeframe and any relevant"
"Oregano, Thyme May Hold the Cure for Wasting Syndr",False,Unverifiable,"Category: Unverifiable

Explanation: The claim suggests that oregano and thyme may hold"
"Lose weight with skin cream? Fat chance, says U.S.",True,True,"Category: True

Explanation: The claim is technically accurate. There is no scientific evidence that supports the"
"San Antonio has seen ""67% growth"" in water custome",False,Unsure,"To classify this claim, we need to verify two aspects: the percentage growth in water customers and the"
Hal Turner Radio Show Says the coronavirus is “a M,False,Misleading,"Category: Misleading

Explanation: The claim is technically accurate in stating that the Hal Turner Radio Show"
Hard questions about chemo,True,Unsure,This claim is incomplete and does not provide enough context to determine its accuracy. It appears to be a
Gene test could spare women from unnecessary radia,True,Unsure,"To classify this claim, we need to consider whether there is scientific evidence supporting the use of gene tests"
"The U.S. State Department has ordered 160,000 Hazm",Misleading,Unverifiable,"Category: Unverifiable

The claim about the U.S. State Department ordering hazmat suits for"
Gov. Kelly:  Kansas psychiatric hospital unit need,True,True,"This claim does not provide enough context to be classified as true, misleading, or false. It merely"
"Jay Hottinger Says Wendy’s founder ""Dave Thomas le",False,Unsure,"To classify this claim, we need to examine the accuracy of the statement made by Jay Hottinger"
"Utah bans abortions after 18 weeks, teeing up lega",True,Unsure,"To classify this claim accurately, I need to verify the specific laws in Utah regarding abortion. As of"
"Since 2004, more than 2,000 suspected terrorists h",True,Unverifiable,"Category: Unverifiable

Explanation: The claim does not provide a specific source or reference for the"
Richard Durbin Says President Barack Obama’s nomin,Misleading,Unsure,"To classify this claim, we need to verify if Richard Durbin made such a statement and if his"
Do you really think I’d call Russia to help me wit,Misleading,Unsure,This claim does not present a factual statement that can be evaluated for scientific proof or consensus. It is
A form of strep infection is capable of affecting ,True,True,"True: Scientifically proven and consensus-backed.

Streptococcus infections can indeed affect various parts"
"Image of an anti-Semitic sign (""the real plague"") ",True,Misleading,"Category: Misleading

Explanation: The claim is technically accurate in stating that an image of an anti"
"Chris Sununu Says drug dealers have ""overdosed on ",False,Misleading,"Category: Misleading

Explanation: The claim is technically accurate in the sense that it reflects a statement"
The Obama administration left Trump with a “stockp,False,Unsure,This claim is a political statement and not a verifiable fact about a specific stockpile or cupboard.
Flashing your car's high beams at a traffic signal,False,False,"Category: False

Explanation: Flashing high beams at a traffic signal does not have any effect on"
The federal government is “preparing to mobilize t,False,Unverifiable,"Category: Unverifiable

Explanation: The claim describes hypothetical actions by the federal government that have not"
A new Arkansas law allows rapists to sue their vic,False,False,"Category: False

The claim is factually incorrect. There is no known law in Arkansas or any"
Image of a COVID-19 anti-lockdown protester's sign,True,False,"3. False: Factually incorrect or fabricated.

The claim is likely false because images on the internet"
An anti-seat belt law advocate was killed in autom,True,False,"3. False: Factually incorrect or fabricated.

The claim that an anti-seat belt law advocate was"
House Speaker Dean Cannon says that freshmen lawma,True,Unsure,"To classify this claim, we need to break it down into its components and verify each part.

1"
Wikileaks documents reveal Hillary Clinton was gra,False,False,"Category: False

The claim is factually incorrect. There are no credible sources or evidence supporting the"
“Smoking in cars with children is illegal starting,False,Unsure,"To determine the accuracy of this claim, we need to verify if there were any specific laws enacted on"
Stem Cell Injection May Soon Reverse Vision Loss C,False,Unverifiable,"Category: Unverifiable

Explanation: While stem cell therapy for age-related macular degeneration ("
"Elephants think of humans as ""cute,"" in the same m",Unverifiable,False,"3. False

The claim that elephants think of humans as ""cute"" in the same way"
A national four-week quarantine will start on Apri,False,Unverifiable,"Unverifiable

The claim about a national four-week quarantine starting on April 1, 2"
Author J.K. Rowling promoted a website selling tra,True,False,"False: Factually incorrect or fabricated.

There is no credible evidence to suggest that J.K. Rowling"
Facebook post Says news stories referencing 322 an,False,Misleading,"Category: Misleading

Explanation: The claim that news stories referencing 322 and COVID-"
3 Nebraska Medicaid providers honored for serving ,True,Unsure,This claim does not provide enough context or details to determine its accuracy. It simply states an event without
The reaction between metallic mercury and aluminum,False,Misleading,"Category: Misleading

Explanation: The claim is misleading because it incorrectly associates a specific chemical reaction ("
 Rumors that Keurig coffee machines harbor bacteri,Misleading,Unverifiable,"Unverifiable

While it's possible that such rumors exist, there isn't enough information provided to"
"In 1981, Matagorda, Brazoria, and Galveston Counti",True,Unverifiable,"Category: Unverifiable

The claim involves specific historical events and current financial statuses of local government programs"
10 people treated after chemical spill in science ,True,True,"This claim does not provide enough context to determine if it is true, misleading, or false. It"
Experimental treatment helps 2 out of 3 peanut all,True,Unsure,"To classify this claim, we need to consider if there is enough information provided to determine its accuracy."
"Mending broken sleep: Sleep apnea, the dangerous c",True,True,"Category: True

Explanation: The claim is scientifically proven and consensus-backed. Sleep apnea is indeed"
Study Finds More Isn't Better for Roche Breast Can,True,Unsure,"To accurately classify this claim, I would need more context about the specific study being referenced. However,"
A tourist's unfortunate bout of stomach upset on a,False,Unverifiable,"Category: Unverifiable

Explanation: The claim describes a specific incident that occurred to a tourist on"
Donald Trump Says Israel profiles based on ethnici,Misleading,False,"3. False: Factually incorrect or fabricated.

The claim appears to reference a statement made by Donald"
Mainland China sees rise in new coronavirus cases.,True,Unsure,"To accurately classify this claim, I would need more context such as the specific timeframe and region within mainland"
Australian euthanasia law loses by single parliame,True,Unverifiable,"Unverifiable

The claim about the specific outcome of a single parliament vote regarding Australian euthanasia"
Worried About Dementia? You Might Want to Check Yo,Misleading,True,"1. True: Scientifically proven and consensus-backed.

There is substantial scientific evidence linking high blood pressure"
A New Therapy May Cure Kids of Peanut Allergy,False,Unverifiable,"Category: Unverifiable

Explanation: The claim states that a new therapy may cure kids of peanut"
Preventive care does not save the government money,True,Misleading,"2. Misleading

Explanation: While preventive care can lead to short-term costs due to increased screenings"
The ratio of corporate profits to wages is now hig,True,Unsure,"To classify this claim, we need to consider whether there is verifiable data on both the ratio of"
"Rick Baker Says he ""made St. Petersburg the state'",Misleading,False,This claim appears to be false and likely fabricated. Rick Baker is known for his work as a special
"China sends medical supplies, experts to help Ital",True,True,"1. True: Scientifically proven and consensus-backed.

This claim is accurate. China has indeed sent"
A morgue worker was accidentally cremated while na,False,False,"Category: False

Explanation: There have been no verified cases of a morgue worker being accidentally"
Mexico ambassador resigns after book theft allegat,True,True,"Unverifiable

The claim does not provide enough context or details to verify if it is true,"
Chicago residents use kits to test for lead contam,True,Unsure,"To classify this claim accurately, we need more context about the specific statement regarding ""kits"" and how"
"Spain overtakes Italy in coronavirus cases, death ",True,Unsure,"To classify this claim accurately, we need more context about the specific time period and data being referenced."
Brazil's mothers left to raise microcephaly babies,True,Misleading,"3. False: Factually incorrect or fabricated.

The claim is misleading because it oversimplifies a"
Ohio county to distribute bags that deactivate dru,True,Unverifiable,"Unverifiable

The claim about an Ohio county distributing bags that deactivate drugs does not provide enough specific"
A nurse employed in a Zambian hospital swapped nea,False,False,"Category: False

The claim about a nurse swapping nearly 5,000 babies at a"
Alabama Sen. Doug Jones calls new abortion ban ‘sh,True,Unverifiable,This claim is unverifiable as it does not provide a specific statement or context from Sen. Doug
Nurse’s kidney donation triggers bi-state transpla,True,Unsure,"To classify this claim, we need to understand if it's referring to a specific event or a general"
Breast-cancer study questions lymph node removal,True,Unsure,"To accurately classify this claim, I would need more context about the specific study being referenced. However,"
Hip resurfacing aimed at boomers,Misleading,Unsure,"To properly classify this claim, we need more context about what exactly is being stated about hip resurf"
 Warnings that Mcafee or Norton has identified the,False,Misleading,"Category: Misleading

Explanation: The claim is technically accurate in describing the existence of such emails,"
Georgia board starts work on medical marijuana rul,True,Unverifiable,"Category: Unverifiable

Explanation: The claim that ""Georgia board starts work on medical marijuana rules"
Hyperbaric oxygen: The mysterious therapy that sav,True,Unsure,"To classify this claim, we need to evaluate the statement about hyperbaric oxygen therapy (HBOT"
Reducing Radiation Successfully Treats HPV-Positiv,False,Unsure,"To classify this claim, we need to consider the current medical understanding of treating HPV-positive orophary"
Millions face risk from drug-coated stents,Misleading,Unsure,"To accurately classify this claim, I would need more context about the specific risks associated with drug-coated"
China toddler fights fat in land of little emperor,True,Unsure,"To properly classify this claim, we need more context about what exactly the claim is referring to. However"
"California has seen a ""56 percent decline in the g",True,Unsure,"To classify this claim, we need to look at the data on gun murder rates in California from the"
A video shows Londoners expressing support for the,False,Unverifiable,"Unverifiable

The claim does not provide enough specific details (such as the exact date, location"
Kyleen Wright Says murder is the chief cause of de,False,Unsure,"To accurately classify this claim, we need to consider the statement made by Kyleen Wright and verify if"
Teenage environmental activist Greta Thunberg is a,False,False,"Category: False

Explanation: The claim is factually incorrect. Greta Thunberg is a"
 Keanu Reeves supposedly wrote an inspiring open l,False,True,"Category: Unverifiable

Explanation: While the claim itself may be true (Keanu Reeves"
Influenza now in all Maine counties; considered wi,True,Unsure,"To classify this claim, I would need more context such as the specific date and source of this information"
FDA authorizes marketing of first blood test to ai,Misleading,Unsure,"To classify this claim, I need to verify if the FDA has indeed authorized such a blood test for"
Rolex sales records are so well-kept that they wer,True,Misleading,"Category: Misleading

Explanation: While Rolex watches are known for their precision and quality, there is"
 Pope Francis bestowed the Pontifical Medal upon L,True,Misleading,"Category: Misleading

Explanation: While Pope Francis did indeed bestow the Pontifical Medal upon"
Tuberculosis outbreak associated with Mankato univ,True,Unverifiable,"Unverifiable

The claim about a tuberculosis outbreak at Mankato University does not provide enough information"
The U.S. has had 143 criminal convictions for abse,True,Unverifiable,"Category: Unverifiable

Explanation: The claim about the number of criminal convictions for absentee-ballot"
Ecstasy could be ‘breakthrough’ therapy for soldie,True,Misleading,"Category: Misleading

Explanation: The claim that ecstasy (MDMA) could be a ""break"
Chelation based on faulty premise,True,Unsure,"To properly classify this claim, we need more context about what exactly is being claimed about chelation"
"Global coronavirus death toll hits 150,000: Reuter",True,True,"1. True: Scientifically proven and consensus-backed.

The claim that the global coronavirus death toll has"
We check an assortment of claims about the 2017 to,Misleading,True,"This claim is not a specific statement that can be evaluated as true, misleading, false, or un"
Facebook post Says Italian Prime Minister Giuseppe,False,False,"Category: False

The claim appears to be a misattribution or a fabrication. There is no"
GOP senators from NC come out against Trump EPA no,True,Unverifiable,"Unverifiable

The claim does not provide specific details about which GOP senators from North Carolina have come"
The death from influenza of eight mostly vaccinate,False,Misleading,"Category: Misleading

Explanation: This claim is misleading because it focuses on a small number of cases"
On whether Barack Obama was born in the United Sta,False,True,The claim that Barack Obama was born in the United States is **True**. This has been widely
"Facebook post Says the governors of Michigan, New ",False,Misleading,"Category: Misleading

Explanation: The claim is misleading because while it may be technically accurate that certain"
Researcher: Alzheimer's vaccine could cut dementia,Misleading,Unverifiable,"Category: Unverifiable

Explanation: The claim mentions that a researcher suggests an Alzheimer's vaccine could"
Midwifery linked to lower odds of birth complicati,Misleading,Unsure,"To classify this claim, we need to consider existing research on midwifery care for low-income"
Ruling leaves Ohio ban on Down syndrome abortions ,True,Unsure,"To classify this claim accurately, we need more context about the specific ruling and its details. However,"
"As millions vape, e-cigarette researchers count pu",True,True,This claim does not present a specific statement that can be evaluated as true or false based on scientific consensus
Zambia records first coronavirus death.,True,Unsure,"To classify this claim accurately, I would need the context or a specific statement about the claim. However"
A female mortuary worker was arrested after becomi,False,False,"Category: False

The claim is highly unlikely and not supported by any credible evidence. It is also"
The test that reveals cancer sooner,False,Unsure,"This claim is incomplete and lacks specific details, making it difficult to evaluate accurately. To classify this claim"
"Walmart, Amazon, Kroger, Target and Costco “have n",False,False,"3. False: Factually incorrect or fabricated.

This claim is false because it is not accurate to"
The World Health Organization has listed being sin,False,False,"3. False: Factually incorrect or fabricated.

The World Health Organization (WHO) does not list"
"Abortion services are ""well over 90 percent of wha",False,Unsure,"To classify this claim, we need to look at the data on Planned Parenthood's services. According to"
"Pfizer: New cancer pill gives hope, new strategy",False,True,This claim is not specific enough to be classified as true or false definitively. It lacks details about
Scramble for masks as Italian region orders corona,True,Misleading,"Category: Misleading

This claim is misleading because it implies that the scramble for masks in Italy is"
Trump’s cuts to Medicare hospital payments trigger,True,Unsure,"To classify this claim, we need to examine the factual accuracy and context surrounding Trump's cuts to Medicare"
Some of these members of the House of Representati,True,Misleading,"2. Misleading

The claim is technically accurate in stating that some members of the House of Representatives"
"Hundreds of Americans flown home from cruise ship,",True,Unsure,"To classify this claim accurately, we need more context about when and where this event occurred, as well"
"In July 2020, U.S. Education Secretary Betsy DeVos",False,Misleading,"Category: Misleading

The claim is technically accurate in stating that U.S. Education Secretary Betsy"
"Proposed tax changes are a ""handout"" to BP.",Misleading,Unverifiable,"4. Unverifiable

The claim about proposed tax changes being a ""handout"" to BP"
"Beached boats, pink water as drought saps Great Sa",True,True,"True: Scientifically proven and consensus-backed.

The claim about beached boats and pink water in the"
 A meme claiming that tilapia is a “mutant” fish t,False,Misleading,"2. Misleading

The claim that tilapia is a ""mutant"" fish that's unsafe"
Weight-Loss Drugs Face High Hurdles At FDA,Misleading,Unverifiable,"Category: Unverifiable

Explanation: The claim ""Weight-Loss Drugs Face High Hurdles"
Images show a genuine Antifa manual created and di,False,Unsure,"To accurately classify this claim, we need more context about the specific images in question and the evidence supporting"
"Reusing, freezing, or warming plastic water bottle",Misleading,False,"Category: False

Explanation: Reusing, freezing, or warming plastic water bottles does not cause them"
"A trojan worm known as Koobface is ""spreading like",Misleading,False,"3. False: Factually incorrect or fabricated.

The term ""Koobface"" refers to"
GSK builds oncology pipeline as drug shown to help,True,Unsure,"To properly classify this claim, I would need more context about the specific drug and studies referenced. However"
"This town (Wilmington, Ohio) hasn’t taken any mone",False,Unverifiable,"Unverifiable

The claim that Wilmington, Ohio has not taken any money from the government or does"
 President Donald Trump allowed the use of chlorpy,Misleading,False,"Category: False

The claim is factually incorrect. There is no evidence that President Donald Trump accepted"
Recently-arrived asylum seekers are perpetrating t,False,Misleading,"Category: Misleading

Explanation: This claim is misleading because it oversimplifies complex social issues and"
Final trial results confirm Ebola vaccine provides,True,Unsure,"To classify this claim, we need to consider whether there is scientific consensus on the effectiveness of the Ebola"
"Under President George W. Bush, the U.S. had ""52 m",True,Unsure,"To evaluate this claim, we need to look at the economic data during George W. Bush's presidency"
Pelosi offers Medicare negotiation plan to curb dr,True,Unverifiable,"Unverifiable

The claim does not provide specific details about Pelosi's actions or plans that could be"
"Wu-Tang's GZA is a scientist, educated in quantum ",Misleading,False,"3. False: Factually incorrect or fabricated.

While GZA (Geneius, Now Equilibrium"
Indonesia green group calls for probe into death o,True,Unverifiable,"Category: Unverifiable

The claim does not provide enough context or details to verify its accuracy."
A viral social media post in January 2020 represen,False,False,"3. False: Factually incorrect or fabricated.

The claim is false because there is no credible evidence"
Officials release edited coronavirus reopening gui,True,Unverifiable,"Unverifiable

The claim about officials releasing edited coronavirus reopening guidance does not provide specific details that can"
Ted Cruz Says Democrats are embracing “abortion up,False,Misleading,"Category: Misleading

Explanation: This claim is misleading because it oversimplifies and distorts the"
Nebraska state officials say prison conditions hav,True,Unverifiable,This claim is unverifiable without additional context or evidence. The statement by Nebraska state officials about improved
The symptoms of Covid-19 are a sore throat lasting,Unverifiable,Misleading,"Category: Misleading

Explanation: While some people with COVID-19 may experience a sore throat"
President Donald Trump “immediately discontinued” ,False,Unverifiable,"Unverifiable

The claim about President Donald Trump discontinuing an aid program to Central America is un"
Nearly all ships operated by U.S.-headquartered cr,True,True,"Category: Misleading

Explanation: While it is true that many U.S.-headquartered cruise lines"
Rihanna's Instagram message to followers to throw ,True,Misleading,"Category: Misleading

Explanation: While the claim that Rihanna's message led to a significant drop in"
Coronavirus forces U.S. churches to offer Easter S,True,Misleading,"2. Misleading

The claim is technically accurate in noting that the coronavirus has led to unique changes"
Drug may delay high blood pressure in some,False,True,"1. True: Scientifically proven and consensus-backed.

Explanation: There are indeed drugs that can help"
"A list of chemicals, written as if they were ingre",True,False,"3. False: Factually incorrect or fabricated.

The claim is false because while bananas do contain various"
U.S. Sen. Elizabeth Warren said or argued to the e,True,Unsure,"To classify this claim, we need to examine if there is any evidence supporting Elizabeth Warren's statement regarding"
"Too many"" tattoos ""on visible body parts"" keep som",True,True,"Category: True

Explanation: The claim is scientifically unproven in a general sense but reflects a"
Chinese herb may yield drug for AIDS,Misleading,Unverifiable,"Unverifiable

The claim that ""Chinese herbs may yield a drug for AIDS"" is too broad"
Former Fox News host Bill O’Reilly was hospitalize,False,False,"3. False: Factually incorrect or fabricated.

There is no widely reported or verified information suggesting that"
Vitamin D3 Might Ease Menstrual Cramps,True,Unverifiable,"Category: Unverifiable

Explanation: While there is some research suggesting that vitamin D may have potential"
Ebola Vaccines Show Promise in New Study,True,Unsure,"To accurately classify this claim, I would need more specific information about the study in question, such as"
EPA watchdog: Health monitoring after Harvey was l,True,Unsure,"To classify this claim, we need more context about the specific findings and conclusions of the EPA watchdog report"
West Virginia women have chance for sweep in US Ho,True,True,"This claim does not provide enough context or specific details to be evaluated as true, misleading, or false"
Italy “went against the WHO's ‘law’” against COVID,False,False,"Category: False

The claim is false because there is no scientific evidence supporting the assertion that COVID-"
Increasing numbers of vaccines are associated with,False,False,"Category: False

The claim that increasing numbers of vaccines are associated with increasing rates of autism is false"
Nancy Mace Says Kamala Harris “advocated for resto,False,Unsure,"To classify this claim, we need to examine the statement made by Nancy Mace regarding Kamala Harris"
An account accurately describes the rapes and murd,Misleading,Unsure,"To properly classify this claim, we need more context about the specific account being referenced. However, based"
Injected Drug Reduces Risk of Fracture among Women,Misleading,Unsure,"To properly classify this claim, I would need more specific information about the drug in question, the study"
"Winston Churchill said ""Socialism is the philosoph",Misleading,Unsure,"To classify this claim, we need to verify if Winston Churchill made such statements and if he did,"
A video shows a bolt of lightning striking a river,False,Unverifiable,"Category: Unverifiable

Explanation: While the claim describes a specific event that could potentially occur,"
California bill would create health care price con,True,Unsure,"To accurately classify this claim, I need more context about the specific bill in question and its details."
'Universal' blood test for earlier diagnosis of ca,False,Unverifiable,"Category: Unverifiable

Explanation: The claim about a ""universal"" blood test for earlier cancer"
Oxford professor of Islamic studies Tariq Ramadan ,False,False,"Category: False

The claim appears to be fabricated or misrepresenting the actual statements made by T"
"In 2019, a U.S. District Court judge ruled that gi",False,False,"Category: False

The claim is false because there was no such ruling by a U.S. District"
New drug ‘may turn back the clock on heart disease,False,Misleading,"2. Misleading

The claim that a new drug ""may turn back the clock on heart disease"
Illegal immigrants were arrested for starting the ,False,False,"Category: False

The claim that illegal immigrants were arrested for starting the October 2017"
Donald Trump violated Palm Beach ordinances by put,True,Unsure,"To classify this claim, we need to break it down into its components and verify each part.

1"
Photograph shows a KKK member being treated by an ,False,False,"3. False: Factually incorrect or fabricated.

The claim appears to be false because the Ku Kl"
Portable device detects severe stroke in seconds w,Misleading,Unsure,"To classify this claim, we need to consider several factors including the accuracy of the portable device, the"
"Edith Jones, who integrated southern medical schoo",True,Unverifiable,"Unverifiable

The claim does not provide enough context or specific details about Edith Jones to verify"
Alzheimer’s May Show Up in Saliva,False,True,"True: Scientifically proven and consensus-backed.

There is scientific evidence supporting the presence of certain biomarkers"
Italy's coronavirus deaths surge as Lombardy seeks,True,True,"1. True: Scientifically proven and consensus-backed.

This claim is not a statement of fact that"
"Mike Pence supported ""gay conversion"" therapy, inc",Misleading,False,"3. False: Factually incorrect or fabricated.

There is no credible evidence to support the claim that"
A coronavirus-related health advisory graphic issu,False,False,"Category: False

The claim is factually incorrect. The World Health Organization (WHO) has not"
Anti-Gravity Treadmill helps injured get moving ag,False,Misleading,"Category: Misleading

Explanation: While anti-gravity treadmills can provide a reduced gravity environment"
London bans junk food ads on public transport to f,True,Unverifiable,"Category: Unverifiable

Explanation: While the claim does not provide specific details about the extent or"
Knee Braces Ease Osteoarthritis Pain,False,Misleading,"2. Misleading

While knee braces can provide some support and stability, which might help manage pain"
FDA approves expanded indications for Ilaris for t,Misleading,Unsure,"To classify this claim, I would need more specific information about the FDA's approvals for Ilaris."
Ohio Democratic Party Says proposed anti-abortion ,Misleading,Misleading,"Category: Misleading

Explanation: The claim is technically accurate in stating that the Ohio Democratic Party has"
Tokyo hospital trainees test positive for coronavi,True,Unverifiable,"Category: Unverifiable

The claim does not provide enough context or details to verify its accuracy."
"Spooked by Modi's plastics ban, India Inc seeks cl",True,Unverifiable,"Category: Unverifiable

Explanation: The claim suggests that businesses in India (India Inc) are"
"While the smoking rate nationally has fallen, more",True,Unsure,"To classify this claim, we need to consider two main points: the national trend in smoking rates and"
"For Cold Virus, Zinc May Edge Out Even Chicken Sou",False,Unsure,"To classify this claim, we need to consider the current scientific understanding about zinc and its effectiveness against cold"
Metformin may lower lung cancer risk in diabetic n,Misleading,Unsure,"To classify this claim, we need to look at existing scientific research on metformin and its potential"
Bill Gates is quoted in the February 1997 issue of,False,False,"Category: False

The claim appears to be referencing a quote from Bill Gates that has been widely circulated"
"Three additives in peanut butter cups, soy lecithi",False,Misleading,"Category: Misleading

Explanation: While it's important to be aware of food additives and their potential"
A notorious pedophile was killed by a mother who b,False,False,"Category: False

The claim is factually incorrect. There is no widely known or documented case of"
New Portable Scanner for Breast Cancer,False,True,"This claim is not specific enough to be classified as true, misleading, or false. It lacks details"
Nanoparticles loaded with component of common spic,False,Unsure,"To classify this claim, we need to consider whether there is scientific evidence supporting the use of nanoparticles loaded"
"Wine and coffee lovers, drink up! It's great for y",Misleading,Misleading,"This claim is misleading. While moderate consumption of wine and coffee has been associated with certain health benefits,"
North Carolina ultrasound abortion law ruled illeg,True,Unsure,"To accurately classify this claim, I would need more context about which specific North Carolina ultrasound abortion law and"
There’s a “direct correlation” between North Carol,True,Unsure,"To classify this claim, we need to consider whether there is scientific evidence supporting a direct correlation between North"
$3 trillion for federal coronavirus stimulus packa,False,Misleading,"Category: Misleading

Explanation: The claim that $3 trillion for federal coronavirus stimulus packages is """
Counterfeit masks reaching frontline health worker,True,Unverifiable,"Category: Unverifiable

Explanation: The claim about counterfeit masks reaching frontline health workers in the US"
"During a lunar eclipse on June 4 2020, lightning s",Misleading,Unverifiable,"Category: Unverifiable

Explanation: The claim about a lunar eclipse on June 4,"
Modern caesarean sections were invented by midwive,Unverifiable,False,"3. False: Factually incorrect or fabricated.

The claim that modern caesarean sections were"
Olympics construction worker dies as Tokyo swelter,True,True,"Category: True

The claim that an Olympics construction worker died due to suspected heatstroke in Tokyo during"
Facebook post Says truck drivers are being turned ,True,Unverifiable,"Unverifiable

The claim about truck drivers being turned away from fast-food restaurants during the COVID-"
Suicides rise and fall with economy: CDC report.,True,Unsure,"To classify this claim, we need to consider the relationship between economic conditions and suicide rates as reported by"
People come here to have babies. They come here to,Misleading,False,"3. False: Factually incorrect or fabricated.

The claim ""People come here to have babies."
Bald eagle died of lead poisoning in Montana’s Gla,True,Unsure,"To classify this claim, we would need more context about the specific case of the bald eagle found dead"
Roseanne Barr posed as Hitler for an issue of sati,True,False,"Category: False

The claim that Roseanne Barr posed as Hitler for an issue of the satirical"
"Georgia deploys 3D printers, Guard units in testin",True,Unverifiable,"Unverifiable

The claim does not provide enough context or detail to determine its accuracy. It mentions"
Patients push limits for clues to chronic fatigue ,True,False,"3. False: Factually incorrect or fabricated.

The claim that patients ""push limits for clues to"
"Mississippi chicken plant Koch Foods, which was ra",True,Unsure,"To classify this claim, we need to verify two main points:
1. Whether the Mississippi chicken plant"
Winston Churchill was born in a ladies' room durin,False,False,"Category: False

Explanation: This claim is factually incorrect. Winston Churchill was born on November"
"Jordan's King Abdullah II murdered his wife, Queen",False,False,"Category: False

The claim that Jordan's King Abdullah II murdered his wife, Queen Rania,"
"Indonesia says avoid coast near volcano, fearing n",True,True,"Category: True

The claim is likely referring to a precautionary measure taken by authorities in Indonesia due"
Michael Kors uses fur from dogs that were skinned ,False,False,"Category: False

The claim is factually incorrect. Michael Kors, like many major fashion brands"
"A bill supported by Gov. Scott Walker makes it ""so",False,Unsure,"To properly classify this claim, we need to examine the specific details of the bill in question and its"
"Boy, 9, is 1st French death from likely COVID-link",True,Unsure,"To classify this claim accurately, we need to verify if there is any documented case of a child in"
Under the Obama plan . . . all the health care in ,False,False,"3. False: Factually incorrect or fabricated.

The Affordable Care Act (ACA), often referred to"
The Obama administration shut down the Amber Alert,False,False,"Category: False

Explanation: The claim is factually incorrect. The Amber Alert program is a separate"
"Spain's coronavirus deaths rise above 10,000, yet ",True,True,"Category: True

Explanation: This statement is likely referring to the actual number of coronavirus-related deaths in"
Pre and Post Testing Show Reversal of Memory Loss ,False,Unsure,"To accurately classify this claim, I would need more context about the study, including the methodology, sample"
GOP senators blink on a big chance to repeal ‘Obam,True,Misleading,"This claim is misleading. The term ""GOP senators"" refers to members of the Republican Party in the"
U.S. Rep. Nancy Pelosi's Twitter account deleted a,Misleading,Unverifiable,"Category: Unverifiable

Explanation: The claim does not provide specific details such as the exact dates"
 It’s common around Christmas time for people to w,False,True,"1. True

The claim that it's common around Christmas time for people to warn one another about"
Congo’s Ebola outbreak poses challenges for bush m,True,True,"Category: True

Explanation: The claim is scientifically accurate. The Ebola virus has been known to spread"
"Nicotine patch may help improve memory, study find",Misleading,Unsure,"To classify this claim, we need to consider the current scientific literature on the effects of nicotine patches on"
Survey finds many ticks carry disease in North Dak,True,Unsure,"To accurately classify this claim, we would need more specific information about the survey, such as the methodology"
The administration raises revenue for nationalized,False,False,"Category: False

Explanation: There is no such thing as a ""light switch tax"" in the"
Donald Trump owned stock in Thermo-Fisher Scientif,False,Unsure,"To classify this claim, we need to examine two main aspects: whether Donald Trump owned stock in Th"
‘Hippie’ island off Seattle sees shift in low vacc,True,Unverifiable,"Unverifiable

The claim about ""Hippie"" island off Seattle seeing a shift in low"
Health officials disclose another romaine outbreak,True,Unverifiable,"This claim is unverifiable as it does not provide specific details about the outbreak, such as the"
Two-thirds of the top-rated hospitals in Florida w,True,Unsure,"To classify this claim accurately, we need to consider whether there is verifiable data supporting it. Without"
  A polio vaccination campaign headed by the Bill ,False,False,"Category: False

Explanation: The claim is factually incorrect. The polio vaccination campaigns led by"
A meme accurately describes 'The Nancy Pelosi Crim,Misleading,Unverifiable,"4. Unverifiable

The claim about ""The Nancy Pelosi Crime Family"" being accurately described by"
Death toll from acute encephalitis in east Indian ,True,Unverifiable,"Category: Unverifiable

The claim about the death toll from acute encephalitis in an"
"Drinking untreated spring water, marketed as ""raw ",False,False,"3. False

Untreated spring water does not inherently contain probiotics, which are live beneficial bacteria"
Special Report: Italy and South Korea virus outbre,True,Unsure,"To properly classify this claim, we need more context about the specific disparities being referred to and the exact"
"JUULing, or use of a JUUL e-cigarette, has caused ",False,Unverifiable,"Category: Unverifiable

Explanation: The claim that JUuling has caused cancer in four students"
Heart Association's Stroke Guidelines Support Clot,True,Unsure,"To classify this claim, we need to examine the current guidelines from reputable organizations such as the American Heart"
Al Jazeera reporter Kimberly Halkett called White ,False,Unverifiable,"Unverifiable

The claim does not provide a source for this statement, and without a reliable source"
